fase_aluno,turma,ano_nasc,idade,genero,ano_inicio_pm,instituicao_aluno,CG,CF,CT,Nº Av,IAA,IEG,IPS,IDA,mat,por,ing,indicado_por_bolsa,ano_base,Escola,Ativo/ Inativo,risco_defasagem
ALFA,ALFA L - G2/G3,2013-12-31 00:00:00,10,Feminino,2022,Pública,,,,2.0,10.002,8.75,2.51,5.0,8.0,2.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA L - G2/G3,2014-06-01 00:00:00,10,Masculino,2023,Pública,,,,2.0,9.502,9.544513457499999,7.51,7.75,10.0,5.5,,,2024,EM Amanda Consuelo da Cunha,Cursando,1
ALFA,ALFA M - G0/G1,2016-05-27 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.502,6.2008281575,2.51,9.5,10.0,9.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA M - G0/G1,2014-02-17 00:00:00,10,Masculino,2024,Pública,,,,2.0,8.002,4.722222222,7.51,6.0,6.0,6.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA M - G0/G1,2015-12-11 00:00:00,8,Masculino,2024,Pública,,,,2.0,8.002,8.6607142855,7.51,3.0,2.0,4.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA M - G0/G1,2016-05-14 00:00:00,8,Feminino,2024,Pública,,,,2.0,8.502,10.0,6.885,8.75,10.0,7.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA M - G0/G1,2016-09-11 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.502,8.392857143,7.51,10.0,10.0,10.0,,,2024,EM Etelvina Delfim Simões,Cursando,0
ALFA,ALFA M - G0/G1,2015-08-16 00:00:00,9,Masculino,2024,Pública,,,,2.0,10.002,9.246031746,7.51,10.0,10.0,10.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA M - G0/G1,2015-03-02 00:00:00,9,Masculino,2023,Pública,,,,2.0,9.002,7.619047619,7.51,4.5,4.0,5.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA M - G0/G1,2015-11-17 00:00:00,8,Masculino,2024,Pública,,,,2.0,9.502,9.761904762,7.51,9.0,10.0,8.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA M - G0/G1,2017-03-08 00:00:00,7,Feminino,2024,Pública,,,,2.0,8.002,10.0,7.51,9.75,10.0,9.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,0
ALFA,ALFA N - G2/G3,2016-07-25 00:00:00,8,Feminino,2024,Pública,,,,2.0,8.502,10.0,7.51,10.0,10.0,10.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,0
ALFA,ALFA N - G2/G3,2015-04-02 00:00:00,9,Masculino,2023,Pública,,,,2.0,9.002,9.511904762,2.51,8.75,10.0,7.5,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA N - G2/G3,2016-01-11 00:00:00,8,Masculino,2023,Pública,,,,2.0,9.502,8.7976190475,2.51,4.5,3.0,6.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA N - G2/G3,2015-09-18 00:00:00,9,Masculino,2023,Pública,,,,2.0,8.502,9.4590643275,7.51,6.25,6.0,6.5,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA N - G2/G3,2015-11-05 00:00:00,9,Feminino,2022,Pública,,,,2.0,8.502,6.619047619,3.135,6.5,6.5,6.5,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA N - G2/G3,2016-10-08 00:00:00,8,Masculino,2024,Pública,,,,2.0,9.502,8.0595238095,7.51,5.5,5.0,6.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,0
ALFA,ALFA N - G2/G3,2015-10-31 00:00:00,9,Masculino,2024,Pública,,,,2.0,8.502,8.7857142855,2.51,5.0,5.0,5.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA N - G2/G3,2015-08-03 00:00:00,9,Feminino,2023,Pública,,,,2.0,9.002,8.7857142855,7.51,6.5,6.0,7.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA N - G2/G3,2014-11-17 00:00:00,9,Feminino,2023,Pública,,,,2.0,9.502,9.023809524,7.51,7.0,7.5,6.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA N - G2/G3,2016-05-23 00:00:00,8,Feminino,2023,Privada,,,,2.0,10.002,9.0357142855,2.51,4.0,5.0,3.0,,,2024,João Friaza Colégio,Cursando,1
ALFA,ALFA N - G2/G3,2014-07-13 00:00:00,10,Feminino,2023,Pública,,,,2.0,9.002,7.833333333500001,7.51,9.25,10.0,8.5,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA N - G2/G3,2014-09-09 00:00:00,10,Feminino,2022,Pública,,,,2.0,10.002,6.3928571430000005,2.51,3.75,2.0,5.5,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA O - G2/G3,2013-12-23 00:00:00,10,Masculino,2022,Pública,,,,2.0,9.502,9.7368421055,8.13,8.75,10.0,7.5,,,2024,EM Amanda Consuelo da Cunha,Cursando,1
ALFA,ALFA O - G2/G3,2015-10-22 00:00:00,9,Feminino,2023,Pública,,,,2.0,9.002,9.4736842105,7.51,6.75,7.0,6.5,,,2024,EM Amanda Consuelo da Cunha,Cursando,1
ALFA,ALFA O - G2/G3,2015-10-13 00:00:00,9,Masculino,2023,Pública,,,,2.0,8.502,9.7368421055,7.51,8.0,8.0,8.0,,,2024,EE Jardim Campestre,Cursando,1
ALFA,ALFA O - G2/G3,2014-08-01 00:00:00,10,Masculino,2022,Pública,,,,2.0,9.002,9.75,7.51,7.25,10.0,4.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA O - G2/G3,2015-12-04 00:00:00,8,Masculino,2024,Pública,,,,2.0,7.502,8.5913312695,7.51,9.0,10.0,8.0,,,2024,EE Jardim Silvania,Cursando,1
ALFA,ALFA O - G2/G3,2014-09-23 00:00:00,10,Masculino,2023,Pública,,,,2.0,9.502,10.0,7.51,8.5,10.0,7.0,,,2024,EE Jardim Campestre,Cursando,1
ALFA,ALFA O - G2/G3,2014-09-09 00:00:00,10,Masculino,2024,Pública,,,,2.0,8.002,8.388888889,7.51,8.5,10.0,7.0,,,2024,EE Jardim Campestre,Cursando,1
ALFA,ALFA O - G2/G3,2015-03-03 00:00:00,9,Feminino,2023,Pública,,,,2.0,10.002,10.0,9.38,7.5,8.0,7.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA O - G2/G3,2014-04-10 00:00:00,10,Feminino,2024,Pública,,,,2.0,8.502,10.0,8.755,8.5,10.0,7.0,,,2024,EE Jardim Campestre,Cursando,1
ALFA,ALFA O - G2/G3,2015-04-20 00:00:00,9,Masculino,2024,Pública,,,,2.0,9.002,9.230769231,8.13,8.75,10.0,7.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA O - G2/G3,2015-08-17 00:00:00,9,Masculino,2023,Pública,,,,2.0,10.002,9.7368421055,7.51,9.5,10.0,9.0,,,2024,EE Jardim Campestre,Cursando,1
ALFA,ALFA O - G2/G3,2015-03-06 00:00:00,9,Masculino,2024,Pública,,,,2.0,10.002,9.5,8.13,8.5,8.0,9.0,,,2024,EM Amanda Consuelo da Cunha,Cursando,1
ALFA,ALFA Q - G2/G3,2014-10-19 00:00:00,10,Feminino,2024,Pública,,,,2.0,8.002,9.5,7.51,3.0,3.5,2.5,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA Q - G2/G3,2014-07-08 00:00:00,10,Feminino,2024,Pública,,,,2.0,9.502,8.3636363635,7.51,6.0,6.5,5.5,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA Q - G2/G3,2015-07-19 00:00:00,9,Masculino,2023,Pública,,,,2.0,9.502,9.5227272725,7.51,8.25,9.5,7.0,,,2024,EM Etelvina Delfim Simões,Cursando,1
ALFA,ALFA Q - G2/G3,2014-10-15 00:00:00,10,Masculino,2024,Pública,,,,2.0,10.002,6.5227272725,7.51,7.0,8.0,6.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA Q - G2/G3,2015-03-04 00:00:00,9,Masculino,2023,Pública,,,,2.0,7.418,7.909090909,7.51,6.75,8.5,5.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA Q - G2/G3,2015-09-24 00:00:00,9,Masculino,2023,Pública,,,,2.0,9.502,8.3863636365,7.51,6.75,8.0,5.5,,,2024,EM Etelvina Delfim Simões,Cursando,1
ALFA,ALFA Q - G2/G3,2014-03-26 00:00:00,10,Feminino,2023,Pública,,,,2.0,9.002,6.4772727275,7.51,2.25,2.0,2.5,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA Q - G2/G3,2014-02-12 00:00:00,10,Masculino,2023,Pública,,,,2.0,10.002,9.318181818,7.51,3.75,6.5,1.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA Q - G2/G3,2016-08-24 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.002,9.4444444445,7.51,5.5,5.5,5.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,0
ALFA,ALFA Q - G2/G3,2014-06-05 00:00:00,10,Masculino,2023,Pública,,,,2.0,9.502,8.568181818,7.51,9.0,9.5,8.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA Q - G2/G3,2015-01-27 00:00:00,9,Masculino,2024,Pública,,,,2.0,8.002,7.5,7.51,6.75,8.0,5.5,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA Q - G2/G3,2015-08-17 00:00:00,9,Masculino,2023,Pública,,,,2.0,9.002,7.8636363634999995,7.51,7.25,9.0,5.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA R - G0/G1,2016-11-10 00:00:00,7,Feminino,2024,Pública,,,,2.0,9.168,7.380952381,5.01,4.0,4.0,4.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA R - G0/G1,2017-05-20 00:00:00,7,Feminino,2024,Pública,,,,2.0,8.502,9.0,5.635,6.0,4.0,8.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA R - G0/G1,2016-04-28 00:00:00,8,Masculino,2024,Pública,,,,2.0,8.502,7.0018115945,7.51,5.0,0.0,10.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA R - G0/G1,2016-09-11 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.502,9.375,5.635,10.0,10.0,10.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,0
ALFA,ALFA R - G0/G1,2015-12-04 00:00:00,8,Feminino,2023,Pública,,,,2.0,8.502,7.708333333500001,5.01,8.0,8.0,8.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA R - G0/G1,2017-06-02 00:00:00,7,Masculino,2024,Pública,,,,2.0,10.002,6.875,5.635,8.5,8.0,9.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA R - G0/G1,2015-12-30 00:00:00,8,Feminino,2023,Pública,,,,2.0,10.002,7.291666666499999,6.26,7.0,5.0,9.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA S - G2/G3,2017-01-21 00:00:00,7,Feminino,2024,Pública,,,,2.0,7.418,10.0,5.635,6.5,6.5,6.5,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA S - G2/G3,2016-01-20 00:00:00,8,Feminino,2023,Pública,,,,2.0,9.002,7.010869565,6.26,6.0,6.0,6.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA S - G2/G3,2015-09-24 00:00:00,9,Masculino,2024,Pública,,,,2.0,8.002,8.4166666665,7.51,8.75,9.5,8.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA S - G2/G3,2015-07-21 00:00:00,9,Masculino,2024,Pública,,,,2.0,9.002,9.7916666665,6.26,6.5,5.5,7.5,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA S - G2/G3,2015-11-29 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.002,6.6032608695,7.51,6.5,6.5,6.5,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA S - G2/G3,2015-12-09 00:00:00,8,Masculino,2023,Pública,,,,2.0,9.502,9.282608695499999,7.51,6.5,6.0,7.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA S - G2/G3,2016-08-17 00:00:00,8,Feminino,2024,Pública,,,,2.0,10.002,8.3804347825,7.51,8.75,9.0,8.5,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,0
ALFA,ALFA S - G2/G3,2016-09-18 00:00:00,8,Masculino,2024,Pública,,,,2.0,7.002,10.0,7.51,9.5,10.0,9.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA S - G2/G3,2017-02-05 00:00:00,7,Feminino,2024,Pública,,,,2.0,8.502,8.6304347825,6.26,8.0,8.0,8.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA S - G2/G3,2015-11-10 00:00:00,8,Feminino,2023,Pública,,,,2.0,9.502,9.5,6.26,6.5,6.0,7.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA S - G2/G3,2015-09-04 00:00:00,9,Masculino,2024,Pública,,,,2.0,10.002,8.722222222,7.51,9.0,10.0,8.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA S - G2/G3,2013-06-26 00:00:00,11,Feminino,2024,Pública,,,,2.0,7.502,6.9782608695,7.51,4.5,3.0,6.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA T - G2/G3,2016-06-16 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.502,10.0,8.13,4.75,3.0,6.5,,,2024,EE Jardim Silvania,Cursando,0
ALFA,ALFA T - G2/G3,2015-08-04 00:00:00,9,Feminino,2024,Pública,,,,2.0,9.502,8.8804347825,7.51,6.75,6.0,7.5,,,2024,EE Joaquim Mendes Feliz,Cursando,1
ALFA,ALFA T - G2/G3,2015-03-20 00:00:00,9,Masculino,2024,Pública,,,,2.0,9.502,9.347826087,7.51,5.25,5.0,5.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
ALFA,ALFA T - G2/G3,2015-08-01 00:00:00,9,Masculino,2024,Pública,,,,2.0,9.502,10.0,7.51,8.25,10.0,6.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
ALFA,ALFA T - G2/G3,2015-10-16 00:00:00,9,Masculino,2024,Pública,,,,2.0,9.002,9.6153846155,7.51,9.75,10.0,9.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
ALFA,ALFA T - G2/G3,2014-12-18 00:00:00,9,Feminino,2023,Pública,,,,2.0,9.002,9.532608695499999,6.88,8.25,10.0,6.5,,,2024,EE Levi Pereira Martins Professor,Cursando,1
ALFA,ALFA T - G2/G3,2016-08-09 00:00:00,8,Masculino,2024,Pública,,,,2.0,9.002,10.0,8.13,5.5,5.0,6.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
ALFA,ALFA U - G2/G3,2014-09-30 00:00:00,10,Feminino,2024,Pública,,,,2.0,9.002,9.2857142855,8.13,6.75,7.5,6.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA U - G2/G3,2016-03-14 00:00:00,8,Masculino,2024,Pública,,,,2.0,9.502,8.6842105265,3.755,7.25,8.5,6.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA U - G2/G3,2016-11-01 00:00:00,8,Masculino,2024,Pública,,,,2.0,9.502,8.784461152999999,4.385,8.0,10.0,6.0,,,2024,Estuda em outra cidade,Cursando,0
ALFA,ALFA U - G2/G3,2015-06-07 00:00:00,9,Masculino,2022,Pública,,,,2.0,10.002,9.022556391,7.51,5.0,4.0,6.0,,,2024,EE Luiz Schunck,Cursando,1
ALFA,ALFA U - G2/G3,2016-06-18 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.502,10.0,8.13,9.5,10.0,9.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,0
ALFA,ALFA U - G2/G3,2015-08-17 00:00:00,9,Feminino,2024,Pública,,,,2.0,8.502,9.761904762,7.51,7.5,8.0,7.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA U - G2/G3,2016-04-23 00:00:00,8,Feminino,2024,Pública,,,,2.0,8.502,9.2606516295,7.51,8.5,10.0,7.0,,,2024,EE Luiz Schunck,Cursando,0
ALFA,ALFA U - G2/G3,2014-05-13 00:00:00,10,Masculino,2024,Pública,,,,2.0,8.002,7.5689223055,7.51,5.0,5.0,5.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA U - G2/G3,2015-12-04 00:00:00,8,Masculino,2024,Pública,,,,2.0,10.002,10.0,4.385,8.0,9.0,7.0,,,2024,EE Helio Luiz Dobrochinski Prof,Cursando,1
ALFA,ALFA U - G2/G3,2016-03-05 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.002,9.761904762,7.51,7.25,8.5,6.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA U - G2/G3,2016-02-27 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.502,8.759398496,7.51,8.0,9.0,7.0,,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,1
ALFA,ALFA Y - G0/G1,2016-03-04 00:00:00,8,Feminino,2024,Pública,,,,2.0,9.002,8.214285713999999,6.88,5.0,4.0,6.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
ALFA,ALFA Y - G0/G1,2017-03-12 00:00:00,7,Feminino,2024,Pública,,,,2.0,9.002,9.7916666665,6.88,10.0,10.0,10.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
ALFA,ALFA Y - G0/G1,2016-11-12 00:00:00,7,Feminino,2024,Pública,,,,2.0,9.502,9.7916666665,5.005,8.25,8.0,8.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
ALFA,ALFA Y - G0/G1,2016-12-14 00:00:00,7,Masculino,2024,Pública,,,,2.0,8.502,9.2916666665,7.51,10.0,10.0,10.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
ALFA,ALFA Y - G0/G1,2015-01-06 00:00:00,9,Masculino,2024,Pública,,,,2.0,9.002,5.625,7.51,0.0,0.0,0.0,,,2024,EM Etelvina Delfim Simões,Cursando,1
ALFA,ALFA Y - G0/G1,2017-05-02 00:00:00,7,Feminino,2024,Pública,,,,2.0,9.502,7.5,3.755,5.0,10.0,0.0,,,2024,EE Francisco de Paula Teixeira,Cursando,0
1A,1A,2014-06-12 00:00:00,10,Masculino,2023,Pública,,,,3.0,9.502,7.5,7.51,8.0,9.5,6.5,,,2024,EE Chácara Florida II,Cursando,1
1A,1A,2013-12-26 00:00:00,10,Feminino,2024,Pública,,,,3.0,9.502,8.6944444445,7.51,5.75,5.5,6.0,,,2024,EE Chácara Florida II,Cursando,1
1A,1A,2014-04-30 00:00:00,10,Feminino,2023,Pública,,,,3.0,9.002,8.181818182,6.26,6.5,7.0,6.0,,,2024,EM Etelvina Delfim Simões,Cursando,1
1A,1A,2013-12-10 00:00:00,10,Masculino,2023,Pública,,,,3.0,8.502,7.727272727,6.26,8.25,8.5,8.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1A,1A,2014-12-12 00:00:00,9,Feminino,2024,Pública,,,,3.0,9.502,10.0,7.51,7.75,7.5,8.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1A,1A,2013-07-30 00:00:00,11,Feminino,2024,Pública,,,,3.0,9.502,10.0,7.51,6.5,6.0,7.0,,,2024,EM Bairro Lagoa Grande,Cursando,1
1A,1A,2013-12-18 00:00:00,10,Masculino,2023,Pública,,,,3.0,9.002,7.727272727,7.51,9.0,10.0,8.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1A,1A,2015-03-23 00:00:00,9,Feminino,2023,Pública,,,,3.0,9.502,9.3073593075,6.26,8.75,9.5,8.0,,,2024,EM Etelvina Delfim Simões,Cursando,0
1A,1A,2014-03-05 00:00:00,10,Feminino,2023,Pública,,,,3.0,9.502,9.090909091,6.26,8.5,8.0,9.0,,,2024,EM Etelvina Delfim Simões,Cursando,1
1A,1A,2014-07-25 00:00:00,10,Feminino,2023,Pública,,,,3.0,9.002,9.7727272725,6.88,9.0,10.0,8.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1A,1A,2014-03-10 00:00:00,10,Masculino,2023,Pública,,,,3.0,9.502,9.318181818,7.51,8.0,9.0,7.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1A,1A,2014-02-25 00:00:00,10,Masculino,2023,Pública,,,,3.0,9.502,9.318181818,6.26,6.5,5.5,7.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1A,1A,2014-04-26 00:00:00,10,Feminino,2024,Pública,,,,3.0,9.002,10.0,6.26,7.0,7.0,7.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1A,1A,2013-07-13 00:00:00,11,Masculino,2022,Pública,,,,3.0,6.334,7.727272727000001,6.26,6.5,7.0,6.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1B,1B,2013-02-08 00:00:00,11,Feminino,2024,Pública,,,,3.0,6.918,9.555335968,7.51,8.0,8.0,8.0,,,2024,EE Leonice de Aquino Oliveira,Cursando,1
1B,1B,2014-06-21 00:00:00,10,Masculino,2023,Pública,,,,3.0,8.502,9.328063240999999,4.38,7.25,6.0,8.5,,,2024,EE Chácara Florida II,Cursando,0
1B,1B,2013-03-01 00:00:00,11,Feminino,2024,Pública,,,,3.0,9.002,9.7727272725,5.005,6.0,6.0,6.0,,,2024,EE Olivia de Faria Nogueira,Cursando,1
1B,1B,2012-03-01 00:00:00,12,Feminino,2023,Pública,,,,3.0,8.002,10.0,6.88,6.75,7.0,6.5,,,2024,EE Olivia de Faria Nogueira,Cursando,1
1B,1B,2014-06-03 00:00:00,10,Masculino,2023,Pública,,,,3.0,6.418,10.0,7.51,7.5,9.0,6.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1B,1B,2012-03-06 00:00:00,12,Masculino,2021,Pública,,,,3.0,6.249,5.938735178,4.38,3.75,0.5,7.0,,,2024,EE Mario Francisco de Amorim,Cursando,1
1B,1B,2015-03-27 00:00:00,9,Masculino,2023,Pública,,,,3.0,10.002,9.1007905135,5.635,8.25,8.0,8.5,,,2024,EE Chácara Florida II,Cursando,0
1B,1B,2013-07-22 00:00:00,11,Masculino,2023,Pública,,,,3.0,9.002,6.1363636360000005,4.38,6.75,6.0,7.5,,,2024,EE Chácara Florida II,Cursando,1
1B,1B,2014-10-05 00:00:00,10,Masculino,2023,Pública,,,,3.0,9.002,10.0,7.51,9.25,10.0,8.5,,,2024,EE Chácara Florida II,Cursando,0
1B,1B,2013-05-17 00:00:00,11,Feminino,2023,Pública,,,,3.0,8.002,10.0,7.51,10.0,10.0,10.0,,,2024,Escola João Paulo II,Cursando,1
1B,1B,2015-03-18 00:00:00,9,Feminino,2023,Pública,,,,3.0,9.002,9.318181818,8.13,8.5,8.0,9.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1B,1B,2015-04-04 00:00:00,9,Feminino,2023,Pública,,,,3.0,10.002,9.7727272725,7.505,5.0,6.0,4.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1B,1B,2015-01-18 00:00:00,9,Masculino,2024,Pública,,,,3.0,8.418,6.6501976285,7.51,7.25,6.5,8.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1B,1B,2014-03-03 00:00:00,10,Masculino,2022,Pública,,,,3.0,9.002,7.3221343875,5.63,6.0,5.0,7.0,,,2024,EM Eurides José Amorim,Cursando,1
1B,1B,2012-02-17 00:00:00,12,Masculino,2023,Pública,,,,3.0,8.002,7.055335968,5.63,7.5,6.0,9.0,,,2024,EE Olivia de Faria Nogueira,Cursando,1
1C,1C,2014-12-03 00:00:00,9,Feminino,2023,Pública,,,,2.0,9.002,9.5227272725,7.51,7.75,7.5,8.0,,,2024,EE Francisco de Paula Teixeira,Cursando,0
1C,1C,2015-01-15 00:00:00,9,Masculino,2022,Privada,,,,2.0,10.002,9.090909091,7.51,4.25,2.5,6.0,,,2024,Recanto Betânia Centro Educacional,Cursando,0
1C,1C,2013-03-13 00:00:00,11,Masculino,2023,Pública,,,,2.0,9.502,8.6363636365,7.51,6.25,5.5,7.0,,,2024,EE Joaquim Mendes Feliz,Cursando,1
1C,1C,2015-01-16 00:00:00,9,Masculino,2023,Pública,,,,2.0,8.002,10.0,7.51,8.75,10.0,7.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1C,1C,2014-02-22 00:00:00,10,Feminino,2023,Pública,,,,2.0,9.002,8.7954545455,6.885,8.75,8.0,9.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1C,1C,2013-06-05 00:00:00,11,Masculino,2023,Pública,,,,2.0,8.502,9.75,7.51,8.0,9.0,7.0,,,2024,EE Joaquim Mendes Feliz,Cursando,1
1C,1C,2014-04-14 00:00:00,10,Feminino,2023,Pública,,,,2.0,10.002,10.0,7.51,9.5,9.0,10.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1C,1C,2011-04-30 00:00:00,13,Masculino,2024,Pública,,,,2.0,6.918,8.888888889,7.51,10.0,10.0,10.0,,,2024,EE Paschoal Carlos Magno,Cursando,1
1C,1C,2015-12-24 00:00:00,8,Masculino,2023,Pública,,,,2.0,8.502,9.7727272725,7.51,6.5,6.5,6.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1C,1C,2015-04-03 00:00:00,9,Feminino,2022,Pública,,,,2.0,10.002,9.5227272725,9.38,8.0,8.0,8.0,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1C,1C,2013-08-31 00:00:00,11,Feminino,2022,Pública,,,,2.0,9.002,9.2727272725,7.51,7.0,6.5,7.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1C,1C,2012-12-14 00:00:00,11,Masculino,2022,Privada,,,,2.0,9.502,7.840909091,6.26,2.5,5.0,0.0,,,2024,João Friaza Colégio,Cursando,1
1C,1C,2014-01-31 00:00:00,10,Masculino,2023,Pública,,,,2.0,9.502,9.0227272725,7.51,7.0,6.5,7.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,1
1C,1C,2014-01-22 00:00:00,10,Masculino,2022,Pública,,,,2.0,10.002,9.2727272725,6.255,7.75,6.0,9.5,,,2024,EE Chácara Florida II,Cursando,1
1D,1D,2014-07-07 00:00:00,10,Feminino,2024,Pública,,,,2.0,10.002,9.5454545455,7.51,7.25,7.0,7.5,,,2024,EE Dom Pedro Villas Boas de Souza,Cursando,0
1D,1D,2013-06-08 00:00:00,11,Feminino,2024,Pública,,,,2.0,9.002,9.3073593075,7.51,8.75,7.5,10.0,,,2024,EE Joaquim Mendes Feliz,Cursando,1
